application_id,high_freq_flag,id_inconsistent_flag,abnormal_region_flag,is_new_device,no_credit_history_flag,fraud_rule_count,fraud_risk_level,fraud_flag
APP001208,0,0,0,0,0,0,低风险,0
APP001209,0,0,0,1,0,1,低风险,0
APP001210,1,0,0,0,0,1,低风险,1
APP001211,0,0,0,1,0,1,低风险,0
APP001212,0,0,0,0,1,1,低风险,0
APP001213,0,0,0,0,1,1,低风险,0
APP001214,0,0,0,1,0,1,低风险,0
APP001215,0,0,0,0,1,1,低风险,0
APP001216,0,0,0,1,0,1,低风险,0
APP001217,0,0,0,0,0,0,低风险,0
APP001218,0,0,0,1,0,1,低风险,0
APP001219,0,0,0,0,0,0,低风险,0
APP001220,0,0,0,0,0,0,低风险,0
APP001221,1,0,0,1,0,2,中风险,1
APP001222,0,0,0,0,1,1,低风险,0
APP001223,0,0,0,0,1,1,低风险,0
APP001224,1,1,0,1,1,4,高风险,1
APP001225,0,0,0,0,0,0,低风险,0
APP001226,0,0,0,0,0,0,低风险,0
APP001227,0,0,0,0,0,0,低风险,0
APP001228,0,0,0,1,1,2,中风险,0
APP001229,1,1,1,0,0,3,高风险,1
APP001230,0,0,0,0,0,0,低风险,0
APP001231,0,0,0,1,1,2,中风险,0
APP001232,0,0,0,0,0,0,低风险,0
APP001233,0,0,0,1,1,2,中风险,0
APP001234,0,0,0,0,0,0,低风险,0
APP001235,0,0,0,0,0,0,低风险,0
APP001236,0,0,0,0,0,0,低风险,0
APP001237,0,0,0,1,0,1,低风险,0
APP001238,0,0,0,1,0,1,低风险,0
APP001239,1,0,0,0,0,1,低风险,1
APP001240,0,0,0,0,0,0,低风险,0
APP001241,0,0,0,1,0,1,低风险,0
APP001242,0,0,0,0,0,0,低风险,0
APP001243,0,0,0,0,1,1,低风险,0
APP001244,0,0,0,1,0,1,低风险,0
APP001245,0,0,0,1,1,2,中风险,0
APP001246,0,0,0,0,1,1,低风险,0
APP001247,0,0,0,1,0,1,低风险,0
APP001248,0,0,0,1,0,1,低风险,0
APP001249,1,0,0,1,1,3,高风险,1
APP001250,0,0,0,0,0,0,低风险,0
APP001251,0,0,0,0,0,0,低风险,0
APP001252,0,0,0,1,0,1,低风险,0
APP001253,0,0,0,1,1,2,中风险,0
APP001254,0,0,0,0,0,0,低风险,0
APP001255,0,0,0,1,0,1,低风险,0
APP001256,0,0,0,0,0,0,低风险,0
APP001257,0,0,0,0,1,1,低风险,0
APP001258,0,0,0,0,1,1,低风险,0
APP001259,0,0,0,0,0,0,低风险,0
APP001260,0,0,0,1,0,1,低风险,0
APP001261,0,0,0,0,1,1,低风险,0
APP001262,0,0,0,1,1,2,中风险,0
APP001263,0,0,0,0,0,0,低风险,0
APP001264,0,0,0,0,1,1,低风险,0
APP001265,0,0,0,1,0,1,低风险,0
APP001266,0,0,0,0,1,1,低风险,0
APP001267,0,0,0,0,1,1,低风险,0
APP001268,0,0,0,0,0,0,低风险,0
APP001269,0,0,0,1,0,1,低风险,0
APP001270,0,0,0,0,0,0,低风险,0
APP001271,0,0,0,0,0,0,低风险,0
APP001272,0,0,0,0,0,0,低风险,0
APP001273,0,0,0,0,0,0,低风险,0
APP001274,0,0,0,1,1,2,中风险,0
APP001275,0,0,0,0,0,0,低风险,0
APP001276,0,0,0,0,0,0,低风险,0
APP001277,0,0,0,0,0,0,低风险,0
APP001278,1,0,0,1,1,3,高风险,1
APP001279,0,0,0,1,0,1,低风险,0
APP001280,0,0,0,0,0,0,低风险,0
APP001281,0,0,0,1,0,1,低风险,0
APP001282,0,0,0,0,1,1,低风险,0
APP001283,0,0,0,0,1,1,低风险,0
APP001284,0,0,0,1,0,1,低风险,0
APP001285,0,0,0,0,1,1,低风险,0
APP001286,0,0,0,1,0,1,低风险,0
APP001287,0,0,0,1,0,1,低风险,0
APP001288,0,0,0,0,1,1,低风险,0
APP001289,0,0,0,0,0,0,低风险,0
APP001290,0,0,0,1,0,1,低风险,0
APP001291,0,0,0,0,0,0,低风险,0
APP001292,0,0,0,0,1,1,低风险,0
APP001293,0,0,0,0,1,1,低风险,0
APP001294,0,0,0,0,0,0,低风险,0
APP001295,0,0,0,1,1,2,中风险,0
APP001296,0,0,0,0,0,0,低风险,0
APP001297,0,0,0,0,1,1,低风险,0
APP001298,0,0,0,1,0,1,低风险,0
APP001299,0,0,0,0,0,0,低风险,0
APP001300,0,0,0,0,0,0,低风险,0
APP001301,0,0,0,1,1,2,中风险,0
APP001302,1,0,0,0,1,2,中风险,1
APP001303,0,0,0,1,1,2,中风险,0
APP001304,0,0,0,1,0,1,低风险,0
APP001305,0,0,0,0,1,1,低风险,0
APP001306,0,0,0,0,0,0,低风险,0
APP001307,0,0,0,0,0,0,低风险,0
APP001308,0,0,0,0,1,1,低风险,0
APP001309,0,0,0,1,0,1,低风险,0
APP001310,0,0,0,1,1,2,中风险,0
APP001311,0,0,0,0,0,0,低风险,0
APP001312,0,0,0,1,0,1,低风险,0
APP001313,0,0,0,1,0,1,低风险,0
APP001314,0,0,0,1,0,1,低风险,0
APP001315,0,0,0,0,1,1,低风险,0
APP001316,0,0,0,0,0,0,低风险,0
APP001317,0,0,0,0,1,1,低风险,0
APP001318,0,0,0,1,0,1,低风险,0
APP001319,0,0,0,0,0,0,低风险,0
APP001320,0,0,0,0,0,0,低风险,0
APP001321,0,0,0,0,1,1,低风险,0
APP001322,0,0,0,0,0,0,低风险,0
APP001323,0,0,0,0,0,0,低风险,0
APP001324,0,0,0,1,0,1,低风险,0
APP001325,1,0,0,0,1,2,中风险,1
APP001326,0,0,0,0,1,1,低风险,0
APP001327,0,0,0,0,1,1,低风险,0
APP001328,0,0,0,0,0,0,低风险,0
APP001329,0,0,0,0,1,1,低风险,0
APP001330,0,0,0,0,0,0,低风险,0
APP001331,0,0,0,0,1,1,低风险,0
APP001332,0,0,0,0,0,0,低风险,0
APP001333,0,0,0,0,0,0,低风险,0
APP001334,1,0,0,1,1,3,高风险,1
APP001335,0,1,0,1,1,3,高风险,1
APP001336,0,0,0,1,1,2,中风险,0
APP001337,0,0,0,0,1,1,低风险,0
APP001338,0,0,0,0,1,1,低风险,0
APP001339,0,0,0,1,0,1,低风险,0
APP001340,0,0,0,0,0,0,低风险,0
APP001341,0,0,0,1,0,1,低风险,0
APP001342,0,0,0,1,0,1,低风险,0
APP001343,0,0,0,0,0,0,低风险,0
APP001344,0,0,0,0,0,0,低风险,0
APP001345,0,0,0,1,0,1,低风险,0
APP001346,0,0,0,0,1,1,低风险,0
APP001347,0,0,0,0,0,0,低风险,0
APP001348,0,0,0,0,0,0,低风险,0
APP001349,1,1,0,1,0,3,高风险,1
APP001350,0,0,0,1,0,1,低风险,0
APP001351,0,0,0,1,0,1,低风险,0
APP001352,0,0,0,1,1,2,中风险,0
APP001353,0,0,0,0,0,0,低风险,0
APP001354,0,0,0,0,0,0,低风险,0
APP001355,0,0,0,0,1,1,低风险,0
APP001356,0,0,0,0,0,0,低风险,0
APP001357,1,1,0,0,0,2,中风险,1
APP001358,0,0,0,1,0,1,低风险,0
APP001359,0,0,0,1,1,2,中风险,0
APP001360,0,0,0,0,0,0,低风险,0
APP001361,1,0,1,1,0,3,高风险,1
APP001362,0,0,0,0,0,0,低风险,0
APP001363,0,0,0,0,0,0,低风险,0
APP001364,0,0,0,1,0,1,低风险,0
APP001365,0,0,0,0,0,0,低风险,0
APP001366,0,0,0,1,0,1,低风险,0
APP001367,0,0,0,1,0,1,低风险,0
APP001368,1,0,0,1,1,3,高风险,1
APP001369,0,0,0,1,1,2,中风险,0
APP001370,0,0,0,0,0,0,低风险,0
APP001371,1,0,0,1,0,2,中风险,1
APP001372,0,0,0,0,0,0,低风险,0
APP001373,0,0,0,0,1,1,低风险,0
APP001374,0,0,0,1,0,1,低风险,0
APP001375,0,0,0,0,1,1,低风险,0
APP001376,0,0,0,1,1,2,中风险,0
APP001377,0,0,0,0,0,0,低风险,0
APP001378,0,0,0,0,0,0,低风险,0
APP001379,0,0,0,1,0,1,低风险,0
APP001380,0,0,0,0,1,1,低风险,0
APP001381,0,0,0,0,0,0,低风险,0
APP001382,0,0,0,0,1,1,低风险,0
APP001383,1,1,0,1,0,3,高风险,1
APP001384,0,0,0,0,0,0,低风险,0
APP001385,0,0,0,1,0,1,低风险,0
APP001386,0,0,0,0,0,0,低风险,0
APP001387,0,0,0,0,1,1,低风险,0
APP001388,0,0,0,1,0,1,低风险,0
APP001389,1,0,0,1,1,3,高风险,1
APP001390,0,0,0,1,0,1,低风险,0
APP001391,0,0,0,0,0,0,低风险,0
APP001392,0,0,0,0,1,1,低风险,0
APP001393,0,0,0,1,0,1,低风险,0
APP001394,0,0,0,0,0,0,低风险,0
APP001395,0,0,0,1,1,2,中风险,0
APP001396,0,0,0,0,1,1,低风险,0
APP001397,0,0,0,0,1,1,低风险,0
APP001398,0,0,0,0,0,0,低风险,0
APP001399,0,0,0,0,0,0,低风险,0
APP001400,0,0,0,1,1,2,中风险,0
APP001401,0,0,0,0,1,1,低风险,0
APP001402,0,0,0,1,0,1,低风险,0
APP001403,0,0,0,1,0,1,低风险,0
APP001404,0,0,0,0,0,0,低风险,0
APP001405,0,0,0,0,0,0,低风险,0
APP001406,0,0,0,1,1,2,中风险,0
APP001407,0,0,0,1,0,1,低风险,0
APP001408,0,0,0,0,0,0,低风险,0
APP001409,0,0,0,0,1,1,低风险,0
APP001410,0,0,0,0,0,0,低风险,0
APP001411,0,0,0,1,0,1,低风险,0
APP001412,0,0,0,0,0,0,低风险,0
APP001413,0,0,0,1,1,2,中风险,0
APP001414,0,0,0,0,0,0,低风险,0
APP001415,0,0,0,0,0,0,低风险,0
APP001416,1,0,0,1,1,3,高风险,1
APP001417,0,0,0,0,0,0,低风险,0
APP001418,0,0,0,0,1,1,低风险,0
APP001419,0,0,0,0,1,1,低风险,0
APP001420,1,0,0,1,0,2,中风险,1
APP001421,0,0,0,0,1,1,低风险,0
APP001422,0,0,0,0,0,0,低风险,0
APP001423,0,0,0,1,0,1,低风险,0
APP001424,0,0,0,0,0,0,低风险,0
APP001425,1,0,0,1,1,3,高风险,1
APP001426,0,0,1,1,1,3,高风险,1
APP001427,0,0,0,1,1,2,中风险,0
APP001428,1,0,0,0,1,2,中风险,1
APP001429,0,0,0,1,0,1,低风险,0
APP001430,0,0,0,1,0,1,低风险,0
APP001431,0,0,0,1,1,2,中风险,0
APP001432,0,0,0,0,0,0,低风险,0
APP001433,0,0,0,1,1,2,中风险,0
APP001434,0,0,0,0,1,1,低风险,0
APP001435,0,0,0,0,1,1,低风险,0
APP001436,0,0,0,1,0,1,低风险,0
APP001437,0,0,0,0,1,1,低风险,0
APP001438,0,0,0,1,1,2,中风险,0
APP001439,0,0,0,0,1,1,低风险,0
APP001440,0,0,0,1,1,2,中风险,0
APP001441,1,0,0,1,1,3,高风险,1
APP001442,0,0,0,0,1,1,低风险,0
APP001443,0,0,0,0,1,1,低风险,0
APP001444,0,0,0,1,0,1,低风险,0
APP001445,0,0,0,0,0,0,低风险,0
APP001446,0,0,0,0,0,0,低风险,0
APP001447,0,0,0,0,0,0,低风险,0
APP001448,0,0,0,1,1,2,中风险,0
APP001449,1,0,0,1,0,2,中风险,1
APP001450,0,0,0,0,1,1,低风险,0
APP001451,0,0,0,0,0,0,低风险,0
APP001452,0,0,0,0,0,0,低风险,0
APP001453,0,0,0,0,1,1,低风险,0
APP001454,0,0,0,0,0,0,低风险,0
APP001455,0,0,0,1,0,1,低风险,0
APP001456,1,1,0,0,0,2,中风险,1
APP001457,0,0,0,0,0,0,低风险,0
APP001458,0,0,0,0,0,0,低风险,0
APP001459,0,0,0,1,1,2,中风险,0
APP001460,0,0,0,1,1,2,中风险,0
APP001461,0,0,0,1,0,1,低风险,0
APP001462,0,0,0,0,0,0,低风险,0
APP001463,0,0,0,0,0,0,低风险,0
APP001464,0,0,0,0,0,0,低风险,0
APP001465,1,0,0,1,1,3,高风险,1
APP001466,0,0,0,0,0,0,低风险,0
APP001467,1,1,0,1,0,3,高风险,1
APP001468,0,0,0,1,0,1,低风险,0
APP001469,0,0,0,1,0,1,低风险,0
APP001470,0,0,0,0,0,0,低风险,0
APP001471,0,0,0,1,0,1,低风险,0
APP001472,0,0,0,0,1,1,低风险,0
APP001473,0,0,0,0,0,0,低风险,0
APP001474,0,0,0,1,0,1,低风险,0
APP001475,0,0,0,0,0,0,低风险,0
APP001476,0,0,0,0,0,0,低风险,0
APP001477,0,0,0,0,0,0,低风险,0
APP001478,0,0,0,1,1,2,中风险,0
APP001479,0,0,0,1,0,1,低风险,0
APP001480,0,0,0,0,0,0,低风险,0
APP001481,0,0,0,1,0,1,低风险,0
APP001482,0,0,0,0,1,1,低风险,0
APP001483,0,0,0,0,0,0,低风险,0
APP001484,0,0,0,1,0,1,低风险,0
APP001485,0,0,0,1,0,1,低风险,0
APP001486,0,0,0,1,0,1,低风险,0
APP001487,0,0,0,0,0,0,低风险,0
APP001488,0,0,0,1,0,1,低风险,0
APP001489,0,0,0,1,0,1,低风险,0
APP001490,0,0,0,1,0,1,低风险,0
APP001491,0,0,0,0,1,1,低风险,0
APP001492,0,0,0,1,0,1,低风险,0
APP001493,0,0,0,0,0,0,低风险,0
APP001494,0,0,0,0,0,0,低风险,0
APP001495,0,0,0,0,0,0,低风险,0
APP001496,0,0,0,0,1,1,低风险,0
APP001497,0,0,0,0,1,1,低风险,0
APP001498,0,0,0,1,0,1,低风险,0
APP001499,0,0,0,0,1,1,低风险,0
APP001500,0,0,0,1,0,1,低风险,0
APP001501,0,0,0,0,0,0,低风险,0
APP001502,0,0,0,0,0,0,低风险,0
APP001503,0,0,0,0,1,1,低风险,0
APP001504,0,0,0,0,1,1,低风险,0
APP001505,0,0,0,0,0,0,低风险,0
APP001506,0,0,0,0,0,0,低风险,0
APP001507,0,0,0,0,0,0,低风险,0
APP001508,0,0,0,0,0,0,低风险,0
APP001509,0,0,0,0,0,0,低风险,0
APP001510,0,0,0,0,0,0,低风险,0
APP001511,0,0,0,0,0,0,低风险,0
APP001512,0,0,0,1,0,1,低风险,0
APP001513,1,1,0,1,1,4,高风险,1
APP001514,0,0,0,1,1,2,中风险,0
APP001515,0,0,0,0,0,0,低风险,0
APP001516,0,0,0,1,0,1,低风险,0
APP001517,0,0,0,1,1,2,中风险,0
APP001518,0,0,0,1,1,2,中风险,0
APP001519,0,0,0,0,0,0,低风险,0
APP001520,1,0,0,1,1,3,高风险,1
APP001521,0,0,0,1,0,1,低风险,0
APP001522,1,1,0,1,1,4,高风险,1
APP001523,0,0,0,1,0,1,低风险,0
APP001524,0,0,0,0,0,0,低风险,0
APP001525,0,0,0,0,0,0,低风险,0
APP001526,0,0,0,0,0,0,低风险,0
APP001527,0,0,0,1,0,1,低风险,0
APP001528,0,0,0,0,0,0,低风险,0
APP001529,0,0,0,0,0,0,低风险,0
APP001530,0,0,0,0,1,1,低风险,0
APP001531,0,0,0,0,1,1,低风险,0
APP001532,0,0,0,0,1,1,低风险,0
APP001533,0,0,0,1,1,2,中风险,0
APP001534,0,0,0,1,0,1,低风险,0
APP001535,0,0,0,0,0,0,低风险,0
APP001536,0,0,0,0,0,0,低风险,0
APP001537,0,0,0,0,0,0,低风险,0
APP001538,0,0,0,1,0,1,低风险,0
APP001539,0,0,0,0,0,0,低风险,0
APP001540,0,0,0,0,0,0,低风险,0
APP001541,0,0,0,0,1,1,低风险,0
APP001542,0,0,0,1,1,2,中风险,0
APP001543,0,0,0,1,0,1,低风险,0
APP001544,0,0,0,1,0,1,低风险,0
APP001545,1,0,0,1,1,3,高风险,1
APP001546,0,0,0,0,1,1,低风险,0
APP001547,0,0,0,0,0,0,低风险,0
APP001548,0,0,0,0,1,1,低风险,0
APP001549,0,0,0,0,0,0,低风险,0
APP001550,0,0,0,0,0,0,低风险,0
APP001551,1,0,0,1,0,2,中风险,1
APP001552,0,0,0,0,0,0,低风险,0
APP001553,0,0,0,1,0,1,低风险,0
APP001554,0,0,0,1,0,1,低风险,0
APP001555,0,0,0,1,0,1,低风险,0
APP001556,0,0,0,1,0,1,低风险,0
APP001557,0,0,0,0,1,1,低风险,0
APP001558,0,0,0,1,0,1,低风险,0
APP001559,0,0,0,0,0,0,低风险,0
APP001560,1,1,0,1,0,3,高风险,1
APP001561,0,0,0,0,0,0,低风险,0
APP001562,0,0,0,1,0,1,低风险,0
APP001563,0,0,0,0,1,1,低风险,0
APP001564,0,0,0,0,0,0,低风险,0
APP001565,0,0,0,1,0,1,低风险,0
APP001566,0,0,0,0,0,0,低风险,0
APP001567,0,0,0,1,0,1,低风险,0
APP001568,0,0,0,1,1,2,中风险,0
APP001569,0,0,0,1,0,1,低风险,0
APP001570,0,0,0,1,1,2,中风险,0
APP001571,0,0,0,1,0,1,低风险,0
APP001572,0,0,0,0,0,0,低风险,0
APP001573,0,0,0,1,1,2,中风险,0
APP001574,0,0,0,1,0,1,低风险,0
APP001575,0,0,0,1,1,2,中风险,0
APP001576,0,0,0,0,1,1,低风险,0
APP001577,0,0,0,1,0,1,低风险,0
APP001578,0,0,0,1,0,1,低风险,0
APP001579,0,0,0,1,0,1,低风险,0
APP001580,0,0,0,0,0,0,低风险,0
APP001581,0,0,0,0,0,0,低风险,0
APP001582,0,0,0,0,0,0,低风险,0
APP001583,0,0,0,1,1,2,中风险,0
APP001584,0,0,0,1,1,2,中风险,0
APP001585,1,1,0,1,1,4,高风险,1
APP001586,0,0,0,0,0,0,低风险,0
APP001587,0,0,0,0,0,0,低风险,0
APP001588,0,0,0,0,0,0,低风险,0
APP001589,0,0,0,1,0,1,低风险,0
APP001590,0,0,0,1,1,2,中风险,0
APP001591,0,0,0,0,1,1,低风险,0
APP001592,1,0,0,1,0,2,中风险,1
APP001593,0,0,0,0,0,0,低风险,0
APP001594,0,0,0,1,0,1,低风险,0
APP001595,0,0,0,0,1,1,低风险,0
APP001596,0,0,0,0,0,0,低风险,0
APP001597,0,0,0,0,1,1,低风险,0
APP001598,0,0,0,1,1,2,中风险,0
APP001599,0,0,0,1,0,1,低风险,0
APP001600,0,0,0,1,1,2,中风险,0
APP001601,0,0,0,0,0,0,低风险,0
APP001602,0,0,0,0,1,1,低风险,0
APP001603,0,0,0,0,0,0,低风险,0
APP001604,0,0,0,1,0,1,低风险,0
APP001605,0,0,0,0,0,0,低风险,0
APP001606,0,0,0,0,0,0,低风险,0
APP001607,0,0,0,1,1,2,中风险,0
APP001608,0,0,0,1,0,1,低风险,0
APP001609,0,0,0,0,0,0,低风险,0
APP001610,0,0,0,0,1,1,低风险,0
APP001611,0,0,0,0,0,0,低风险,0
APP001612,0,0,0,1,1,2,中风险,0
APP001613,0,0,0,1,0,1,低风险,0
APP001614,0,0,0,0,0,0,低风险,0
APP001615,0,0,0,0,1,1,低风险,0
APP001616,0,0,0,1,0,1,低风险,0
APP001617,1,0,0,1,1,3,高风险,1
APP001618,0,0,0,0,0,0,低风险,0
APP001619,0,0,0,0,0,0,低风险,0
APP001620,0,0,0,0,0,0,低风险,0
APP001621,0,0,0,0,0,0,低风险,0
APP001622,0,0,0,1,0,1,低风险,0
APP001623,0,0,0,1,1,2,中风险,0
APP001624,1,0,1,1,0,3,高风险,1
APP001625,0,0,0,0,0,0,低风险,0
APP001626,0,0,0,1,0,1,低风险,0
APP001627,0,0,0,0,0,0,低风险,0
APP001628,0,0,0,0,0,0,低风险,0
APP001629,0,0,0,0,0,0,低风险,0
APP001630,0,0,0,0,0,0,低风险,0
APP001631,0,0,0,1,0,1,低风险,0
APP001632,0,0,0,0,0,0,低风险,0
APP001633,0,0,0,0,0,0,低风险,0
APP001634,0,0,0,0,0,0,低风险,0
APP001635,1,0,0,0,0,1,低风险,1
APP001636,0,0,0,0,1,1,低风险,0
APP001637,0,0,0,0,0,0,低风险,0
APP001638,0,0,0,1,0,1,低风险,0
APP001639,1,0,0,0,1,2,中风险,1
APP001640,1,1,0,0,1,3,高风险,1
APP001641,0,0,0,0,0,0,低风险,0
APP001642,0,0,0,1,0,1,低风险,0
APP001643,0,0,0,0,0,0,低风险,0
APP001644,0,0,0,0,1,1,低风险,0
APP001645,0,0,0,0,1,1,低风险,0
APP001646,0,0,0,0,0,0,低风险,0
APP001647,0,0,0,0,0,0,低风险,0
APP001648,0,0,0,1,1,2,中风险,0
APP001649,0,0,0,1,0,1,低风险,0
APP001650,0,0,0,0,0,0,低风险,0
APP001651,0,0,0,1,1,2,中风险,0
APP001652,0,0,0,1,1,2,中风险,0
APP001653,0,0,0,0,1,1,低风险,0
APP001654,0,0,0,0,0,0,低风险,0
APP001655,0,0,0,0,0,0,低风险,0
APP001656,1,0,0,0,0,1,低风险,1
APP001657,0,0,0,1,0,1,低风险,0
APP001658,0,0,0,1,0,1,低风险,0
APP001659,0,0,0,1,0,1,低风险,0
APP001660,0,0,0,1,0,1,低风险,0
APP001661,0,0,0,0,1,1,低风险,0
APP001662,0,0,0,0,0,0,低风险,0
APP001663,1,0,0,1,0,2,中风险,1
APP001664,0,0,0,0,0,0,低风险,0
APP001665,1,1,0,1,1,4,高风险,1
APP001666,0,0,0,1,1,2,中风险,0
APP001667,0,0,0,1,0,1,低风险,0
APP001668,1,0,0,1,0,2,中风险,1
APP001669,0,0,0,0,0,0,低风险,0
APP001670,0,0,0,1,0,1,低风险,0
APP001671,0,0,0,1,0,1,低风险,0
APP001672,0,0,0,0,0,0,低风险,0
APP001673,0,0,0,1,0,1,低风险,0
APP001674,0,0,0,0,0,0,低风险,0
APP001675,0,0,0,1,0,1,低风险,0
APP001676,0,0,0,0,0,0,低风险,0
APP001677,0,0,0,0,0,0,低风险,0
APP001678,0,0,0,0,0,0,低风险,0
APP001679,0,0,0,1,1,2,中风险,0
APP001680,0,0,0,0,1,1,低风险,0
APP001681,0,0,0,0,0,0,低风险,0
APP001682,0,1,0,1,1,3,高风险,1
APP001683,0,0,0,1,0,1,低风险,0
APP001684,0,0,0,0,0,0,低风险,0
APP001685,0,0,0,0,1,1,低风险,0
APP001686,0,0,0,1,0,1,低风险,0
APP001687,1,0,1,1,0,3,高风险,1
APP001688,0,0,0,1,0,1,低风险,0
APP001689,0,0,0,0,0,0,低风险,0
APP001690,0,0,0,1,0,1,低风险,0
APP001691,0,0,0,0,1,1,低风险,0
APP001692,0,0,0,0,0,0,低风险,0
APP001693,0,0,0,1,1,2,中风险,0
APP001694,0,0,0,0,0,0,低风险,0
APP001695,0,0,0,1,0,1,低风险,0
APP001696,0,0,0,0,0,0,低风险,0
APP001697,0,0,0,0,0,0,低风险,0
APP001698,0,0,0,0,0,0,低风险,0
APP001699,1,0,0,1,1,3,高风险,1
APP001700,0,0,0,0,1,1,低风险,0
APP001701,1,1,0,1,0,3,高风险,1
APP001702,0,0,0,0,0,0,低风险,0
APP001703,0,0,0,0,0,0,低风险,0
APP001704,0,0,0,0,0,0,低风险,0
APP001705,0,0,0,1,1,2,中风险,0
APP001706,0,0,0,0,1,1,低风险,0
APP001707,0,0,0,1,0,1,低风险,0
APP001708,0,0,0,0,0,0,低风险,0
APP001709,0,0,0,1,0,1,低风险,0
APP001710,0,0,0,1,0,1,低风险,0
APP001711,0,0,0,0,1,1,低风险,0
APP001712,0,0,0,1,0,1,低风险,0
APP001713,0,0,0,0,1,1,低风险,0
APP001714,0,0,0,1,0,1,低风险,0
APP001715,0,0,0,1,1,2,中风险,0
APP001716,0,0,0,1,0,1,低风险,1
APP001717,0,0,0,0,1,1,低风险,0
APP001718,0,0,0,0,0,0,低风险,0
APP001719,1,0,0,0,1,2,中风险,1
APP001720,0,0,0,0,0,0,低风险,0
APP001721,0,0,0,0,0,0,低风险,0
APP001722,0,0,0,0,0,0,低风险,0
APP001723,0,0,0,1,1,2,中风险,0
APP001724,0,0,0,0,0,0,低风险,0
APP001725,0,0,0,0,0,0,低风险,0
APP001726,0,0,0,1,1,2,中风险,0
APP001727,0,0,0,0,1,1,低风险,0
APP001728,1,0,0,0,1,2,中风险,1
APP001729,0,0,0,0,0,0,低风险,0
APP001730,0,0,0,1,0,1,低风险,0
APP001731,0,0,0,1,0,1,低风险,0
APP001732,0,0,0,0,1,1,低风险,0
APP001733,0,0,0,1,1,2,中风险,0
APP001734,0,0,0,0,0,0,低风险,0
APP001735,0,0,0,1,1,2,中风险,0
APP001736,0,0,0,1,0,1,低风险,0
APP001737,0,0,0,1,0,1,低风险,0
APP001738,0,0,0,0,1,1,低风险,0
APP001739,0,0,0,0,0,0,低风险,0
APP001740,0,0,0,0,1,1,低风险,0
APP001741,0,0,0,1,0,1,低风险,0
APP001742,0,0,0,0,1,1,低风险,0
APP001743,0,0,0,1,0,1,低风险,0
APP001744,0,0,0,1,0,1,低风险,0
APP001745,0,0,0,0,0,0,低风险,0
APP001746,0,0,0,1,0,1,低风险,0
APP001747,0,0,0,1,1,2,中风险,0
APP001748,0,0,0,1,0,1,低风险,0
APP001749,0,0,0,1,0,1,低风险,0
APP001750,0,0,0,1,0,1,低风险,0
APP001751,0,0,0,0,1,1,低风险,0
APP001752,0,0,0,1,0,1,低风险,0
APP001753,0,0,0,0,1,1,低风险,0
APP001754,0,0,0,1,0,1,低风险,0
APP001755,0,0,0,1,1,2,中风险,1
APP001756,0,0,0,0,0,0,低风险,0
APP001757,1,0,0,1,1,3,高风险,1
APP001758,0,0,0,0,0,0,低风险,0
APP001759,0,0,0,0,0,0,低风险,0
APP001760,0,0,0,0,1,1,低风险,0
APP001761,0,0,0,1,0,1,低风险,0
APP001762,0,0,0,1,1,2,中风险,0
APP001763,0,0,0,1,0,1,低风险,0
APP001764,0,0,0,0,0,0,低风险,0
APP001765,0,0,0,1,0,1,低风险,0
APP001766,0,0,0,1,0,1,低风险,0
APP001767,0,0,0,0,1,1,低风险,0
APP001768,0,0,0,0,0,0,低风险,0
APP001769,0,0,0,0,1,1,低风险,0
APP001770,0,0,0,1,0,1,低风险,0
APP001771,0,0,0,1,0,1,低风险,0
APP001772,0,0,0,1,0,1,低风险,0
APP001773,0,0,0,0,1,1,低风险,0
APP001774,1,1,0,1,1,4,高风险,1
APP001775,0,0,0,0,0,0,低风险,0
APP001776,0,0,0,0,1,1,低风险,0
APP001777,0,0,0,1,0,1,低风险,0
APP001778,0,0,0,0,0,0,低风险,0
APP001779,0,0,0,1,0,1,低风险,0
APP001780,0,0,0,0,0,0,低风险,0
APP001781,0,0,0,1,0,1,低风险,0
APP001782,1,0,0,1,1,3,高风险,1
APP001783,0,0,0,0,0,0,低风险,0
APP001784,0,0,0,0,1,1,低风险,0
APP001785,0,0,0,0,0,0,低风险,0
APP001786,0,0,0,1,0,1,低风险,0
APP001787,0,0,0,0,0,0,低风险,0
APP001788,0,0,0,1,0,1,低风险,0
APP001789,0,0,0,1,1,2,中风险,0
APP001790,0,0,0,0,0,0,低风险,0
APP001791,0,0,0,0,0,0,低风险,0
APP001792,0,0,0,1,1,2,中风险,0
APP001793,0,0,0,1,0,1,低风险,0
APP001794,0,0,0,1,0,1,低风险,0
APP001795,0,0,0,0,0,0,低风险,0
APP001796,0,0,0,1,1,2,中风险,0
APP001797,0,0,0,0,0,0,低风险,0
APP001798,0,0,0,1,1,2,中风险,0
APP001799,0,0,0,1,1,2,中风险,0
APP001800,0,0,0,0,1,1,低风险,0
APP001801,1,0,0,1,1,3,高风险,1
APP001802,0,0,0,0,1,1,低风险,0
APP001803,0,0,0,0,0,0,低风险,0
APP001804,0,0,0,1,0,1,低风险,0
APP001805,0,0,0,0,1,1,低风险,0
APP001806,0,0,0,0,1,1,低风险,0
APP001807,0,0,0,0,0,0,低风险,0
APP001808,0,0,0,1,0,1,低风险,0
APP001809,0,0,0,1,1,2,中风险,0
APP001810,0,0,0,0,1,1,低风险,0
APP001811,0,0,0,0,1,1,低风险,0
APP001812,0,0,0,1,1,2,中风险,0
